x-coords,y-coords,contactAngle
3896,2632,1.7979822539252226
3895,2633,1.798983615331809
3895,2634,1.7985294382804649
3895,2635,1.799006293388226
3895,2636,1.799706208423136
3894,2637,1.8011646779158723
3894,2638,1.8004806975434975
3894,2639,1.799837768704766
3894,2640,1.798594287342551
3893,2641,1.7989018555316587
3893,2642,1.797638623771864
3893,2643,1.7980998531171513
3893,2644,1.7982738080448502
3892,2645,1.7980262947265397
3892,2646,1.797997554044678
3892,2647,1.7976883076551697
3892,2648,1.799549788953146
3891,2649,1.7989099408235323
3891,2650,1.7985196347534835
3891,2651,1.7979652492239673
3891,2652,1.7994341215399567
3890,2653,1.7998285522877078
3890,2654,1.7987257942349886
3890,2655,1.7974820629283572
3890,2656,1.7988202776571764
3889,2657,1.7998226716871513
3889,2658,1.797976921087878
3889,2659,1.7952709001848386
3889,2660,1.7962238996391449
3888,2661,1.7990492718748046
3888,2662,1.7974458201959154
3888,2663,1.7961384307245556
3888,2664,1.797258102114607
3887,2665,1.799864589189882
3887,2666,1.795319514090644
3887,2667,1.7963557875140326
3887,2668,1.7982105420064887
3886,2669,1.797977609186011
3886,2670,1.794654503662633
3886,2671,1.7951705463164096
3885,2672,1.798012934934561
3885,2673,1.7962137744124662
3885,2674,1.793793865674948
3885,2675,1.797149640331569
3884,2676,1.7998907818904106
3884,2677,1.7992657750718475
3884,2678,1.7985606296982917
3884,2679,1.7971408875862152
3883,2680,1.7961298414179179
3883,2681,1.7944789974608135
3883,2682,1.7945098030082596
3883,2683,1.792715024203828
3882,2684,1.7949676299989565
3882,2685,1.7941383054938365
3882,2686,1.7955701096918468
3881,2687,1.7972137139517756
3881,2688,1.796049597292107
3881,2689,1.7965408164240217
3881,2690,1.7972686152057122
3880,2691,1.7968338678039673
3880,2692,1.795298199679599
3880,2693,1.7971410585418894
3880,2694,1.7963110434555196
3879,2695,1.7938606204605834
3879,2696,1.7937084294687062
3879,2697,1.7944173795598235
3878,2698,1.794321118637466
3878,2699,1.792459484720671
3878,2700,1.7935388219599744
3878,2701,1.7964080902821837
3877,2702,1.7973768798568084
3877,2703,1.792705401699848
3877,2704,1.7941439731964561
3877,2705,1.7936274309057327
3876,2706,1.7911822409966465
3876,2707,1.7932839275686525
3876,2708,1.7931192083062448
3875,2709,1.7946999111986948
3875,2710,1.7936733992994733
3875,2711,1.7940347766438398
3875,2712,1.792867179109244
3874,2713,1.792681670742122
3874,2714,1.791557506009053
3874,2715,1.7929849446820303
3873,2716,1.7916312482241454
3873,2717,1.7908310793059004
3873,2718,1.7931636052513777
3873,2719,1.7917632685866203
3872,2720,1.7893265091373487
3872,2721,1.7905099711208077
3872,2722,1.7912327625623927
3871,2723,1.790443286005483
3871,2724,1.7917219225869077
3871,2725,1.7921551421871957
3871,2726,1.7924911769540022
3870,2727,1.7920363513219657
3870,2728,1.7923560890914818
3870,2729,1.7919289432473908
3869,2730,1.7900990499419698
3869,2731,1.7912070043171069
3869,2732,1.792317880850333
3868,2733,1.7897252617713948
3868,2734,1.7885610550295061
3868,2735,1.7899506686780877
3868,2736,1.790519541003889
3867,2737,1.7901271231850648
3867,2738,1.7916201820725204
3867,2739,1.79069848750129
3866,2740,1.787765238600984
3866,2741,1.7871871217929114
3866,2742,1.7885938084832873
3866,2743,1.7885530028004737
3865,2744,1.7896582229007296
3865,2745,1.788567622463742
3865,2746,1.7883495814467762
3864,2747,1.7875813650481935
3864,2748,1.7890864326797618
3864,2749,1.7904042997900533
3864,2750,1.7875620628290223
3863,2751,1.786175093016092
3863,2752,1.7875159517033732
3863,2753,1.7856732440801597
3862,2754,1.7865580582403802
3862,2755,1.7870521178423735
3862,2756,1.7874563317177696
3861,2757,1.7882020388740245
3861,2758,1.7879242814503078
3861,2759,1.7885617912839946
3861,2760,1.7885261935143273
3860,2761,1.7896015242888594
3860,2762,1.7894816502505673
3860,2763,1.78781574924124
3859,2764,1.7868310539578909
3859,2765,1.786533173549808
3859,2766,1.7864004894281194
3858,2767,1.7884041328136777
3858,2768,1.7875167677449224
3858,2769,1.7870734560415067
3857,2770,1.7886453772189403
3857,2771,1.7888647894089775
3857,2772,1.7897889020458928
3856,2773,1.7889917224267848
3856,2774,1.7881066241896146
3856,2775,1.7867141744261765
3855,2776,1.789656584451037
3855,2777,1.7905790020810024
3855,2778,1.7894931740733608
3855,2779,1.7863454644529513
3854,2780,1.7867020726558416
3854,2781,1.7862062226580742
3854,2782,1.786488675160826
3853,2783,1.7867396479996616
3853,2784,1.7866378310562891
3853,2785,1.7860641244839943
3852,2786,1.78863591959843
3852,2787,1.786419663910738
3852,2788,1.7856430234105765
3851,2789,1.7901017994664272
3851,2790,1.7894885148489073
3851,2791,1.7895756156104965
3850,2792,1.7847755723100407
3850,2793,1.7858585654940073
3850,2794,1.7860785672417483
3849,2795,1.7848807554171753
3849,2796,1.78400445960183
3848,2797,1.787211530595517
3848,2798,1.7866673091078913
3848,2799,1.785771931773118
3847,2800,1.782622699591903
3847,2801,1.783853035210258
3847,2802,1.7851550084220928
3846,2803,1.783902820622152
3846,2804,1.7833577729502803
3845,2805,1.7853062424608084
3845,2806,1.7868308542180942
3845,2807,1.7858892654502807
3844,2808,1.7836551593462389
3844,2809,1.7823656176801927
3844,2810,1.781513836900542
3843,2811,1.7846840562976547
3843,2812,1.7816138068423537
3842,2813,1.7810155886823495
3842,2814,1.7802476350299685
3842,2815,1.779855413966964
3841,2816,1.7807730469785914
3841,2817,1.779893341500071
3841,2818,1.7794791580363976
3840,2819,1.7796236749375967
3840,2820,1.780122337233798
3839,2821,1.7796179093889333
3839,2822,1.7804977615688018
3839,2823,1.7784804469619138
3838,2824,1.7801360713267569
3838,2825,1.7808564350496405
3837,2826,1.781908754144265
3837,2827,1.78113615946792
3837,2828,1.779257463482249
3836,2829,1.7819691092442944
3836,2830,1.7815651248501732
3836,2831,1.7779264194374347
3835,2832,1.7808635935561845
3835,2833,1.7781739280555067
3834,2834,1.7787041284782388
3834,2835,1.7803323492191092
3834,2836,1.7796234112746894
3833,2837,1.7810598832347393
3833,2838,1.778238803907113
3832,2839,1.7813260311862333
3832,2840,1.7795412268389297
3832,2841,1.7804143004250343
3831,2842,1.7831462104153772
3831,2843,1.7796885673427425
3830,2844,1.7812155035636779
3830,2845,1.7752993603755116
3830,2846,1.7749387210201386
3829,2847,1.7761039040750526
3829,2848,1.7769420659718695
3828,2849,1.7788515284650195
3828,2850,1.7790550101326854
3827,2851,1.7796719999717936
3827,2852,1.776158199923795
3827,2853,1.7760815692922238
3826,2854,1.7777319123129511
3826,2855,1.776702508370751
3826,2856,1.7777234597493157
3825,2857,1.7778336564483226
3825,2858,1.7771321047411115
3824,2859,1.7770142406978222
3824,2860,1.7751378340058874
3824,2861,1.7785748100672898
3823,2862,1.7781045695596511
3823,2863,1.7771640790895842
3822,2864,1.7759282399101628
3822,2865,1.7752689778176962
3822,2866,1.7775907298846825
3821,2867,1.7753089814970027
3821,2868,1.7772748338054527
3820,2869,1.7798164831886911
3820,2870,1.77763791186224
3820,2871,1.7779853000330224
3819,2872,1.7777049732176649
3819,2873,1.7781247002255387
3818,2874,1.7778370411407447
3818,2875,1.7801439817076172
3818,2876,1.7807841109221803
3817,2877,1.7805344050419167
3817,2878,1.7779112863000406
3816,2879,1.777884692451446
3816,2880,1.7767765640591398
3815,2881,1.778378890249581
3815,2882,1.7781861960016316
3814,2883,1.7820392293595186
3814,2884,1.779359479302496
3814,2885,1.7797010135018954
3813,2886,1.778689361769976
3813,2887,1.7775896768710924
3812,2888,1.7770004401112347
3812,2889,1.777791058554075
3811,2890,1.7789393873627553
3811,2891,1.7770278602623555
3811,2892,1.7765563461895262
3810,2893,1.7781655028978933
3810,2894,1.7770830583782173
3809,2895,1.775927979012225
3809,2896,1.775084260411052
3808,2897,1.775018078344975
3808,2898,1.7724307177357355
3808,2899,1.771713568416823
3807,2900,1.774292462635381
3807,2901,1.7770564794558945
3806,2902,1.7749753417557643
3806,2903,1.7746779157288792
3805,2904,1.773269983530466
3805,2905,1.7728365670515076
3805,2906,1.7716428187038238
3804,2907,1.7764339548017614
3804,2908,1.7767603104240681
3803,2909,1.7772868643813664
3803,2910,1.776791637048312
3802,2911,1.778220449687812
3802,2912,1.7788057635101457
3802,2913,1.7757280784531906
3801,2914,1.7786553510933072
3801,2915,1.7749027990678563
3800,2916,1.7763784058439962
3800,2917,1.7773633710912773
3799,2918,1.778141414590308
3799,2919,1.7791144701848831
3798,2920,1.7782438703861838
3798,2921,1.7762199805137575
3798,2922,1.774257390282499
3797,2923,1.7766712819736064
3797,2924,1.7755250025988432
3796,2925,1.7754429103977463
3796,2926,1.7765450357803012
3795,2927,1.7787288244012038
3795,2928,1.7779331272239884
3795,2929,1.7684931641136026
3794,2930,1.7722037163777788
3794,2931,1.770579419952403
3793,2932,1.7740977198418602
3793,2933,1.7718033355295073
3792,2934,1.7717357368370061
3792,2935,1.7700328996320565
3791,2936,1.7726787814331155
3791,2937,1.7695320015162768
3791,2938,1.7728132679426465
3790,2939,1.774544084188468
3790,2940,1.7729784755639661
3789,2941,1.7744240979284462
3789,2942,1.773319369048193
3788,2943,1.7749406711228242
3788,2944,1.7719625514090391
3787,2945,1.7744752161752626
3787,2946,1.7727027416878098
3786,2947,1.774077761758341
3786,2948,1.7682440593619768
3785,2949,1.773024954777348
3785,2950,1.770171204700922
3785,2951,1.7698827642731891
3784,2952,1.770309015469445
3784,2953,1.7703496267157586
3783,2954,1.7698999855702913
3783,2955,1.7690976130525247
3782,2956,1.772664151622087
3782,2957,1.7705705927882036
3781,2958,1.7711407959934247
3781,2959,1.7720540629974422
3780,2960,1.775109806081649
3780,2961,1.7728447762858397
3779,2962,1.7734702999691063
3779,2963,1.7703595788684314
3778,2964,1.7731375957390443
3777,2965,1.7747531502641396
3777,2966,1.774416176305449
3776,2967,1.7720336258369995
3776,2968,1.7711112494016261
3775,2969,1.7731514561216033
3775,2970,1.7702787965564237
3774,2971,1.771717927340173
3774,2972,1.7713601298803106
3773,2973,1.7722829569167946
3773,2974,1.7719389522818132
3772,2975,1.769325727102083
3772,2976,1.7639159494764525
3771,2977,1.7677914775549186
3771,2978,1.763994039222547
3770,2979,1.7689851650065074
3770,2980,1.7688981356645384
3769,2981,1.772609016237097
3769,2982,1.7650398321485328
3768,2983,1.769455946359926
3768,2984,1.7656505633851929
3767,2985,1.770829300715598
3767,2986,1.7698102353207734
3766,2987,1.7701105873110836
3766,2988,1.7656569253678993
3765,2989,1.7708104253195462
3765,2990,1.763080992849351
3764,2991,1.7680228512019707
3764,2992,1.7682257105026447
3763,2993,1.7711090464742878
3763,2994,1.7674238936433269
3762,2995,1.7709506570979057
3762,2996,1.770972493794969
3761,2997,1.7709107499895422
3761,2998,1.7674670559900891
3760,2999,1.7708536344252623
3760,3000,1.7688676350062795
3759,3001,1.770084876040761
3759,3002,1.7705008809724423
3758,3003,1.7723924333409191
3758,3004,1.7711720358882068
3757,3005,1.774125693812679
3757,3006,1.771654589304544
3756,3007,1.769010467804519
3756,3008,1.7693186514847237
3755,3009,1.7678794656460357
3755,3010,1.7688009631220767
3754,3011,1.7715051758104359
3754,3012,1.769915738869607
3753,3013,1.7704696982351407
3753,3014,1.7724332255100121
3752,3015,1.7723347005408616
3751,3016,1.7733174557189968
3751,3017,1.76955919886003
3750,3018,1.7719700500403759
3750,3019,1.77003198982381
3749,3020,1.7712517295586867
3749,3021,1.7689893885116554
3748,3022,1.7736506429037244
3748,3023,1.7705184755746681
3747,3024,1.7704804050454865
3747,3025,1.7694814627409408
3746,3026,1.7655434785636344
3746,3027,1.7671185841143844
3745,3028,1.7681633203750682
3745,3029,1.7649605197870148
3744,3030,1.7662433240850597
3744,3031,1.768621590430936
3743,3032,1.7661380131920386
3742,3033,1.7675875552700542
3742,3034,1.7687557643434422
3741,3035,1.7670504918813184
3741,3036,1.767637231068689
3740,3037,1.7671841209788273
3740,3038,1.7677259353938441
3739,3039,1.7695945468239576
3739,3040,1.7663242282740967
3738,3041,1.768830949221992
3737,3042,1.766318848735673
3737,3043,1.767053536223792
3736,3044,1.7683432117051252
3736,3045,1.7694219001838447
3735,3046,1.7712921152390937
3735,3047,1.7673899593737392
3734,3048,1.767290413591368
3733,3049,1.7671205099506486
3733,3050,1.76783448273856
3732,3051,1.7688183867834635
3732,3052,1.7682597679651024
3731,3053,1.768338846266353
3731,3054,1.7652812274443679
3730,3055,1.7685050696708626
3730,3056,1.7665992950206486
3729,3057,1.77137739118877
3729,3058,1.7682554958721386
3728,3059,1.767967434527941
3727,3060,1.7670269452711884
3727,3061,1.7675982086272974
3726,3062,1.768713189164203
3726,3063,1.7649215304225527
3725,3064,1.7675098158944573
3725,3065,1.7606318760921318
3724,3066,1.7637893774748443
3724,3067,1.7639724565465573
3723,3068,1.7649767033437016
3722,3069,1.7640519072319303
3722,3070,1.7611462288897777
3721,3071,1.764973898107101
3721,3072,1.7660972614148065
3720,3073,1.7664082016696787
3720,3074,1.7639022547670609
3719,3075,1.7675281394013056
3719,3076,1.7644670116861005
3718,3077,1.7633749940120906
3717,3078,1.7627234966289909
3717,3079,1.7611901782358317
3716,3080,1.7628132655025366
3716,3081,1.7611346373395544
3715,3082,1.7632943030608634
3715,3083,1.766627742758619
3714,3084,1.7694023237880103
3714,3085,1.7626413366355278
3713,3086,1.7630169205953585
3712,3087,1.765316240769869
3712,3088,1.7646250245675983
3711,3089,1.7579258421412725
3711,3090,1.7614105782821612
3710,3091,1.7640189227115421
3709,3092,1.764721697239501
3709,3093,1.7627667062688464
3708,3094,1.7635096454887258
3708,3095,1.7626457670809932
3707,3096,1.7648591680792842
3706,3097,1.7622513110687068
3706,3098,1.7598468286605053
3705,3099,1.764222610510945
3705,3100,1.7605460266891007
3704,3101,1.7613052969783904
3703,3102,1.7640228738604922
3703,3103,1.7624702064220288
3702,3104,1.764056131911254
3701,3105,1.7659552333314246
3701,3106,1.7658203906432346
3700,3107,1.7592656946190623
3699,3108,1.7618102227959096
3699,3109,1.7572164872990519
3698,3110,1.7577282193860377
3698,3111,1.7592137332985662
3697,3112,1.7599238814186262
3696,3113,1.7581813899023404
3696,3114,1.7584171834323918
3695,3115,1.7578678826353658
3694,3116,1.7572960454498816
3694,3117,1.7569284605190927
3693,3118,1.7594397692631942
3692,3119,1.7606258553304708
3692,3120,1.7593557355884177
3691,3121,1.7600745113730347
3690,3122,1.7594429307885555
3690,3123,1.7592191185051436
3689,3124,1.7604808992991077
3688,3125,1.7592640840748788
3688,3126,1.7596398394954185
3687,3127,1.75898478675816
3686,3128,1.7588128870806523
3686,3129,1.7600804638026621
3685,3130,1.7616559158991134
3684,3131,1.763431342784639
3684,3132,1.7598504716005219
3683,3133,1.7612374637379962
3682,3134,1.7605927733078248
3682,3135,1.7592327936251875
3681,3136,1.7604911086531387
3681,3137,1.7580653243596303
3680,3138,1.7591745177832117
3679,3139,1.762228342332206
3679,3140,1.7573442718160588
3678,3141,1.761016638388592
3677,3142,1.761648962432439
3677,3143,1.7595918655336409
3676,3144,1.7604131645700651
3675,3145,1.7606844708299019
3675,3146,1.7599736602897365
3674,3147,1.7607411436290759
3673,3148,1.7564017620950434
3673,3149,1.7566710554686586
3672,3150,1.7570132030805143
3671,3151,1.7606486999250537
3671,3152,1.7564522221661891
3670,3153,1.7555423580673737
3670,3154,1.75600076277022
3669,3155,1.7590465180051575
3668,3156,1.757581449124014
3668,3157,1.7549410481401944
3667,3158,1.754903978979256
3666,3159,1.758554555544165
3666,3160,1.7577544007261727
3665,3161,1.755703736584603
3664,3162,1.760158850611697
3664,3163,1.7569402637108966
3663,3164,1.7569156589087638
3662,3165,1.760847938432866
3662,3166,1.7566363268530443
3661,3167,1.758124386096194
3660,3168,1.7607628038810548
3660,3169,1.756604369941843
3659,3170,1.7599479348921268
3658,3171,1.7576502297016463
3657,3172,1.761836984662871
3657,3173,1.7567893911753218
3656,3174,1.7561559795096882
3655,3175,1.7609077147311116
3655,3176,1.7572763218194212
3654,3177,1.7581106542916067
3653,3178,1.75286814260961
3653,3179,1.7565144724657664
3652,3180,1.7565477559281268
3651,3181,1.7551059920881031
3651,3182,1.7553131440494094
3650,3183,1.7549691910763925
3649,3184,1.7563536541005536
3648,3185,1.7546504728003685
3648,3186,1.756015885944239
3647,3187,1.756311475408567
3646,3188,1.7581225051947176
3646,3189,1.7543059760187785
3645,3190,1.7553778852271726
3644,3191,1.7567810565752269
3643,3192,1.7581540611481512
3643,3193,1.7530580729338756
3642,3194,1.754067226967691
3641,3195,1.7602409678398014
3641,3196,1.7547542128119376
3640,3197,1.749388097286755
3639,3198,1.7522575288954807
3638,3199,1.7535388852339517
3638,3200,1.7519718443468213
3637,3201,1.7544294149359048
3636,3202,1.7551785787911218
3635,3203,1.7582751044770488
3635,3204,1.749895355312456
3634,3205,1.7531040159663946
3633,3206,1.7542298794728557
3632,3207,1.7539016739922721
3632,3208,1.7551391365130227
3631,3209,1.7593475730943886
3630,3210,1.7579809097483101
3629,3211,1.7558370417467788
3629,3212,1.7570522587676891
3628,3213,1.7553448052542813
3627,3214,1.754385919458859
3626,3215,1.7547544593620072
3626,3216,1.755741585066453
3625,3217,1.7551259488534412
3624,3218,1.7567257846965472
3623,3219,1.756203274149547
3623,3220,1.7498827179807532
3622,3221,1.755539952706667
3621,3222,1.7568339398549562
3620,3223,1.7563703467131377
3619,3224,1.7573509946039274
3619,3225,1.753890199017051
3618,3226,1.7590778444079702
3617,3227,1.7576328473591285
3616,3228,1.7559378191484747
3616,3229,1.7532197439307728
3615,3230,1.7509808779248996
3614,3231,1.7569509555659013
3613,3232,1.7549648747740352
3613,3233,1.7510195105576993
3612,3234,1.7487525517108797
3611,3235,1.7524906250551668
3610,3236,1.757232486202789
3609,3237,1.7571291977054424
3609,3238,1.7518059068430112
3608,3239,1.750656969431634
3607,3240,1.7528513080487416
3606,3241,1.7562826180758575
3605,3242,1.757926375042888
3605,3243,1.7539902995297
3604,3244,1.7508957431229508
3603,3245,1.7548286250218228
3602,3246,1.7562452308386503
3601,3247,1.759135841367439
3601,3248,1.7560634911235293
3600,3249,1.7539011813421406
3599,3250,1.7539059541546482
3598,3251,1.7549694099508706
3598,3252,1.7561347906885185
3597,3253,1.7598386587946775
3596,3254,1.7578976235486443
3595,3255,1.7560908713640864
3594,3256,1.7575016950211404
3594,3257,1.7573200346128988
3593,3258,1.7567269945108974
3592,3259,1.7557834292462096
3591,3260,1.7552252118162657
3590,3261,1.7600142654641866
3590,3262,1.7552455180324864
3589,3263,1.756496062074181
3588,3264,1.7562550701359179
3587,3265,1.7578441068013526
3586,3266,1.7600180501446676
3586,3267,1.7515384826208813
3585,3268,1.7549199608008967
3584,3269,1.754924075923662
3583,3270,1.7568834468506374
3582,3271,1.7567915628748658
3582,3272,1.7531471204231155
3581,3273,1.7509123704444427
3580,3274,1.7567481830398757
3579,3275,1.7563125006049582
3578,3276,1.759026004350344
3577,3277,1.7583754513671541
3577,3278,1.750962447157533
3576,3279,1.7520744014816985
3575,3280,1.7556317679019655
3574,3281,1.7636708004027928
3573,3282,1.7606799776563467
3572,3283,1.7592605803455208
3572,3284,1.7531199098851027
3571,3285,1.7535551895864303
3570,3286,1.7521445935397129
3569,3287,1.7536393388668607
3568,3288,1.7558103871472557
3567,3289,1.7609800106047333
3566,3290,1.7631641106271525
3566,3291,1.75835405557703
3565,3292,1.7590271744556758
3564,3293,1.7555208317043416
3563,3294,1.7563075168196682
3562,3295,1.7593307536622227
3561,3296,1.7643275724640055
3561,3297,1.7605516435274582
3560,3298,1.756145736800173
3559,3299,1.7568754906930315
3558,3300,1.7562179426347742
3557,3301,1.7580890634831123
3556,3302,1.7581870490875935
3556,3303,1.7518308566077658
3555,3304,1.7562874113010885
3554,3305,1.7556162623543519
3553,3306,1.756506924504931
3552,3307,1.756224018610591
3551,3308,1.7520356743787513
3550,3309,1.754535230977072
3550,3310,1.752042775138069
3549,3311,1.752927212695751
3548,3312,1.7542188624163741
3547,3313,1.7561054247016563
3546,3314,1.7616665809667444
3545,3315,1.7560830960403018
3544,3316,1.761160434838001
3544,3317,1.7547168310286465
3543,3318,1.7626644083336143
3542,3319,1.755964155185059
3541,3320,1.7547728591614222
3540,3321,1.7568416529904745
3539,3322,1.7572792675299755
3538,3323,1.7552940498976057
3537,3324,1.753336890070958
3536,3325,1.758753233689442
3535,3326,1.7517823044733793
3535,3327,1.7528862633195486
3534,3328,1.757598919285185
3533,3329,1.7579635960240059
3532,3330,1.7529062539666602
3531,3331,1.7519407837661238
3530,3332,1.7508758542820282
3529,3333,1.7508240782256068
3528,3334,1.7540289653700218
3527,3335,1.7506176516129734
3526,3336,1.7553977837285573
3525,3337,1.7602827401659218
3524,3338,1.7593744171679564
3523,3339,1.7570332020000898
3523,3340,1.7475423102215089
3522,3341,1.7507107426147006
3521,3342,1.7506484038878347
3520,3343,1.7484921163480704
3519,3344,1.7559304000930993
3518,3345,1.7525529180633426
3517,3346,1.7498195145778739
3516,3347,1.7557465797597447
3515,3348,1.7578763309017553
3514,3349,1.7609947334983695
3513,3350,1.7508857513849088
3512,3351,1.752076993193106
3511,3352,1.756789625361024
3510,3353,1.7526388920861442
3509,3354,1.7496698937967916
3508,3355,1.7481176839754082
3507,3356,1.7509447464668226
3506,3357,1.7522296523378917
3505,3358,1.753253950102207
3504,3359,1.7554200249029195
3503,3360,1.7545780735645897
3502,3361,1.7561801529335361
3501,3362,1.7584386063957016
3500,3363,1.7589804900084365
3499,3364,1.7532483895510156
3498,3365,1.753363076982867
3497,3366,1.7574166675191694
3496,3367,1.7562848942617997
3495,3368,1.7613302700712299
3494,3369,1.7615641953477452
3493,3370,1.7645558959983958
3492,3371,1.762260997677983
3491,3372,1.7626833660014356
3490,3373,1.7641595342682228
3490,3373,1.764149303076701
3488,3375,1.7639631227254788
3487,3376,1.7637673460476013
3486,3377,1.7598873951588372
3485,3378,1.7607594728023817
3485,3378,1.7633905696956333
3483,3380,1.7559749205077517
3482,3381,1.7599348147590264
3482,3381,1.7600022226726288
3482,3381,1.7600022226726288
3481,3382,1.7599474744100163
3478,3385,1.7611254677872747
3478,3385,1.7611254677872747
3477,3386,1.7561002107227601
3475,3388,1.7609519930281707
3474,3389,1.7604104294288216
3474,3389,1.7604104294288216
3472,3391,1.7610168995119664
3472,3391,1.7610168995119664
3469,3394,1.7634213094801108
3468,3395,1.7666541790029247
3468,3395,1.7666541790029247
3468,3395,1.7666541790029247
3465,3398,1.7590035455514563
3464,3399,1.7606048145031894
3464,3399,1.7606048145031894
3464,3399,1.760604814503189
3462,3401,1.759853955594909
3461,3402,1.758595181938496
3460,3403,1.7603458004163581
3459,3404,1.7595553045273198
3458,3405,1.7581335061629864
3458,3405,1.7581335061629864
3455,3408,1.7520351023458085
3455,3408,1.7520427867240893
3454,3409,1.749972663293739
3453,3410,1.750024748563403
3452,3411,1.7468223239477954
3451,3412,1.7489994259536847
3450,3413,1.7476032777646102
3449,3414,1.7559713097796261
3448,3415,1.7480687617642579
3448,3415,1.7480687617642579
3446,3417,1.7541644275859438
3445,3418,1.7597456802608953
3443,3420,1.7585952050998346
3443,3420,1.7585952050998346
3442,3421,1.7535621220449433
3442,3421,1.753562122044942
3440,3423,1.750562208394749
3440,3423,1.750562208394749
3438,3425,1.7554789823479917
3437,3425,1.7606020268365121
3435,3427,1.7569647715055428
3433,3429,1.7572900692759479
3434,3428,1.7535217240917342
3434,3428,1.752955767565342
3430,3432,1.7530489538411036
3430,3432,1.7530489538411036
3430,3432,1.7530489538411036
3428,3434,1.75433544354905
3426,3436,1.750622721525614
3426,3436,1.750622721525614
3424,3438,1.7545344142322272
3423,3439,1.7453249418677392
3422,3439,1.749559228887864
3422,3439,1.749559228887864
3420,3441,1.7510212110728731
3419,3442,1.7525785543459311
3418,3443,1.756371389853083
3417,3444,1.753396024430474
3416,3445,1.75354269176842
3416,3445,1.754172159121183
3413,3447,1.7559327134227825
3413,3447,1.7559327134227825
3411,3449,1.7593972260258905
3410,3450,1.7590736399537705
3408,3452,1.7501502193439205
3408,3452,1.7501502193439196
3406,3454,1.752047792221106
3406,3454,1.752047792221106
3404,3455,1.7510851197735398
3404,3455,1.7510851197735398
3402,3457,1.75406155994065
3402,3457,1.75406155994065
3399,3460,1.7452388529260288
3399,3460,1.7452388529260288
3398,3460,1.7503033033708786
3397,3461,1.750411454123905
3396,3462,1.7532286368853343
3393,3465,1.7503757129077941
3392,3466,1.7488915877078375
3392,3466,1.7488915877078375
3389,3468,1.7540219321271238
3389,3468,1.7540219321271238
3388,3469,1.7530595153192
3388,3469,1.7530595153192
3385,3471,1.758732730299121
3384,3472,1.7584385483480052
3382,3474,1.754139163096278
3382,3474,1.7539109451089545
3380,3476,1.7497955848164854
3380,3476,1.7497955848164854
3378,3477,1.7543588460332689
3378,3477,1.7543588460332689
3376,3479,1.7501668012374716
3376,3479,1.7501668012374716
3373,3482,1.7507225580853394
3373,3482,1.7499188199826305
3370,3484,1.7523565382223418
3370,3484,1.7523565382223418
3368,3486,1.7518804519582685
3368,3486,1.7518804519582685
3366,3487,1.7538884444268927
3366,3487,1.7538884444268927
3364,3489,1.7569046606909586
3364,3489,1.7523484430166352
3361,3492,1.7491492075425377
3361,3492,1.7491492075425377
3358,3494,1.754238703745259
3358,3494,1.754238703745259
3358,3494,1.754238703745259
3358,3494,1.754238703745259
3354,3497,1.7509552571692544
3354,3497,1.7509552571692544
3350,3501,1.7466115810197969
3350,3501,1.7466115810197969
3349,3501,1.7508090715025015
3348,3502,1.752494338455943
3346,3504,1.7519313556236433
3346,3504,1.7524358737355743
3344,3506,1.748933473762182
3344,3506,1.748933473762182
3342,3507,1.7503758358461148
3341,3508,1.7480167703894411
3340,3509,1.7490994769676171
3339,3510,1.7444757951540695
3338,3511,1.746353113403752
3336,3512,1.746706313208647
3335,3513,1.748310106165737
3336,3512,1.746706313208646
3333,3515,1.747273671970104
3332,3516,1.74554978520083
3330,3517,1.7513601046204592
3329,3518,1.752036798359441
3328,3519,1.7503175035725982
3327,3520,1.7489108020067805
3325,3521,1.74832962069996
3324,3522,1.7483324556903843
3323,3523,1.7521070929916018
3324,3522,1.7483324556903843
3318,3527,1.7504799615903421
3318,3527,1.7504799615903421
3316,3529,1.7506958485766764
3316,3529,1.7506958485766764
3314,3530,1.7469491187824626
3314,3530,1.7469491187824622
3314,3530,1.7469491187824622
3312,3532,1.7487224575168168
3310,3533,1.754777237207049
3310,3533,1.754777237207049
3307,3536,1.7454892528347041
3306,3536,1.7476371893937415
3305,3537,1.7494051734759688
3304,3538,1.7531077906426316
3302,3540,1.7491300474776228
3302,3540,1.7491300474776228
3300,3541,1.7504085461796726
3300,3541,1.7523798861632964
3298,3543,1.7498247357776648
3298,3543,1.7498247357776648
3295,3545,1.7469406159431742
3294,3546,1.7470168090011131
3292,3547,1.74754553319714
3292,3547,1.74754553319714
3289,3550,1.7442059929368054
3288,3550,1.7468693028692162
3288,3550,1.7448105578734994
3288,3550,1.7468693028692162
3285,3553,1.7432877257730106
3284,3553,1.7510090031049048
3281,3555,1.7485909861160684
3279,3557,1.751350376125793
3278,3558,1.7470421632942554
3278,3558,1.7470421632942554
3275,3560,1.7517417410937177
3275,3560,1.7517417410937173
3273,3561,1.7467453407875912
3271,3563,1.7416114092516517
3270,3563,1.7456786691691022
3270,3563,1.7456786691691022
3268,3565,1.748032115790248
3267,3565,1.7507863599635989
3265,3567,1.748442616049077
3264,3567,1.7546334715449954
3262,3569,1.7544010997821162
3260,3570,1.7479678623250854
3258,3571,1.748279360628817
3258,3571,1.748279360628817
3256,3573,1.7463340839418766
3254,3574,1.7500151050903379
3252,3575,1.747744756380836
3252,3575,1.747744756380836
3251,3576,1.7447486834564547
